"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","group"
"AEBP2",655.756912729047,-0.267295018732495,0.0964982127782611,-2.7699478678087,0.00560652654624615,0.0394802344597251,"Stable"
"PHC1P1",845.582897930901,-0.325084364932194,0.117382405136242,-2.769447129277,0.00561515168174132,0.0394861067158924,"Stable"
"ITPKC",860.67891404939,0.655151496594657,0.236562405452252,2.769465821681,0.00561482949330507,0.0394861067158924,"Stable"
"H3-3A",2990.91858507595,-0.190904935724118,0.0689273433538182,-2.7696546310245,0.00561157604817501,0.0394861067158924,"Stable"
"TYRO3",442.43047779798,-0.475669224026239,0.171824094436783,-2.76834995455917,0.00563409219393554,0.0396034244962336,"Stable"
"SRP72",2123.97800463015,-0.206557559656615,0.0746258316514331,-2.76790965119715,0.00564170933679731,0.0396410854281573,"Stable"
"ACTR2",5185.98861122038,0.288582986586796,0.104325483961685,2.76617922705042,0.00567173534189531,0.0398361075154336,"Stable"
"NOSTRIN",19.5409311872093,1.02343760430304,0.370170812739981,2.76477120583229,0.00569627334876742,0.0399924433389854,"Stable"
"OMD",304.472750869221,1.78350639989272,0.645398775212037,2.76341770141534,0.00571995149333044,0.040142619580193,"Up"
"TDP1",190.084564431913,-0.415383366083086,0.150355358930118,-2.76267749309918,0.00573293817624685,0.0402176730516797,"Stable"
"FAM13C",91.2278402686082,-1.29464733951067,0.46876307346013,-2.7618372965139,0.00574771133267892,0.0403051939775586,"Stable"
"TRIM69",580.746970315948,-0.432413745777058,0.156582651100117,-2.76156868426361,0.00575244157226994,0.0403222482562829,"Stable"
"HIP1",1423.63887408808,0.496671864278501,0.179883255449409,2.761078917755,0.00576107535654282,0.0403666402278529,"Stable"
"C14orf93",122.084767744621,-0.417958017165965,0.151452167786787,-2.75967008774917,0.00578597591802971,0.0405249291344636,"Stable"
"MDH1B",22.9442019691481,-0.983049809976737,0.356508171521455,-2.75743976857926,0.00582559446439467,0.040786135226578,"Stable"
"CTCF",698.894771196539,-0.270920459103427,0.0982664892639362,-2.75699743760821,0.00583348086547301,0.0408250585499497,"Stable"
"RNF13",924.234566446858,0.337458044204077,0.122412704771264,2.75672402496652,0.00583836040220848,0.04084291597159,"Stable"
"NFATC4",3760.68290411011,-0.49852251418751,0.180856092065167,-2.75645961656564,0.00584308274161719,0.0408433811560453,"Stable"
"BCL2L2",1501.19629789456,0.350975071886875,0.127322376591566,2.75658593000316,0.00584082635166632,0.0408433811560453,"Stable"
"CCN4",364.371552471285,-0.847276502371591,0.307419273528355,-2.75609428337759,0.00584961326540588,0.0408727458150324,"Stable"
"SRD5A3",138.340804810683,0.431910152990103,0.156739294686837,2.7555958692621,0.00585853329230308,0.0409187765180962,"Stable"
"SCML2",49.2601774682239,-0.625914641179183,0.227170416403535,-2.75526475272792,0.00586446600142263,0.0409439140449503,"Stable"
"SLC35D2",497.394387775687,0.350703130820279,0.127291192539175,2.75512487411371,0.00586697387302916,0.0409451299134036,"Stable"
"MAPRE1",1786.51163471975,0.266488183168283,0.0967338662835738,2.75485921742316,0.00587173947051033,0.0409620950338385,"Stable"
"CFL1",7039.96000120014,0.398911310084288,0.144820801208063,2.75451666305294,0.00587788968062224,0.0409887020852612,"Stable"
"SNRPB",498.462742429395,0.51525669919896,0.187080437359916,2.75419870976504,0.00588360339902925,0.0410122453857641,"Stable"
"ZNF275",578.89442783534,0.359533326989773,0.130572051059849,2.75352438804057,0.00589573773830482,0.0410803656363951,"Stable"
"CMAS",522.366008218071,0.316969542570304,0.115119508639532,2.75339554795022,0.00589805876535077,0.0410803656363951,"Stable"
"AGAP9",222.296098699852,-0.41726383047185,0.151565464514384,-2.75302709498344,0.00590470091373832,0.0411103085442615,"Stable"
"CCNL2",4113.67493538663,0.284160237588494,0.103231334941022,2.75265487703747,0.00591141777853236,0.0411407476891512,"Stable"
"NPR3",2568.64888410698,0.94068574557781,0.341805816397222,2.75210572919161,0.00592134000927287,0.0411934617219241,"Stable"
"TYMS",153.255888269799,-0.913808541648195,0.332194475342927,-2.75082401868623,0.00594455690825657,0.0413385853964968,"Stable"
"ASB1",1186.13723161214,0.309596224591627,0.11255314935964,2.75066691916702,0.00594740824472763,0.0413420275965714,"Stable"
"ITGBL1",3507.40307306058,1.01966828766423,0.370973823622989,2.7486259750243,0.00598456329812747,0.0415838269566916,"Stable"
"DMD",1286.25262534983,1.00707804259351,0.366467672399714,2.74806788822307,0.00599475952576225,0.0416381852254547,"Stable"
"ATXN2",1328.91815461303,0.390271850584853,0.142055828495775,2.74731318466429,0.00600857282989776,0.0417176138902082,"Stable"
"RORA",528.717987349834,0.477507991723139,0.173821771100768,2.74711268156576,0.0060122474468959,0.0417266144999164,"Stable"
"AC060766.7",32.9951530304502,0.938967660323088,0.34187522859914,2.74652148437481,0.0060230940973368,0.0417853641509585,"Stable"
"ZNF682",41.0831284865712,-0.759913389510744,0.276835158570374,-2.74500317602386,0.00605103120853873,0.041962585989649,"Stable"
"DTNB",89.8146946547891,-0.561605413031186,0.204646418407828,-2.74427188807183,0.00606452862777082,0.0420395712264872,"Stable"
"ZNF343",280.4211959462,0.33044680292372,0.120422740680105,2.74405648847945,0.00606850943645716,0.042044756520322,"Stable"
"DPH7",287.264652532162,-0.294820082898158,0.107442813128906,-2.74397211235008,0.00607006943664723,0.042044756520322,"Stable"
"ZSCAN29",499.846342318841,-0.279517300097863,0.101879951884944,-2.74359473994971,0.00607705096210993,0.0420599049823348,"Stable"
"SNAI3-AS1",34.3458479254343,-0.82736814379879,0.301550574176548,-2.74371271239694,0.00607486765256461,0.0420599049823348,"Stable"
"EXOC7",1812.20938631822,-0.397014712958216,0.144743820731429,-2.74287849354809,0.00609032167359821,0.0421351316101264,"Stable"
"COL24A1",75.8370994619825,-1.01296805337578,0.369360650559807,-2.74249044082121,0.00609752246451415,0.0421683214977929,"Stable"
"MRPL14",340.198797710735,-0.441146782166839,0.160864480333693,-2.7423504632703,0.00610012179977608,0.0421696757198863,"Stable"
"TSPYL1",1379.29889653709,-0.243430279949131,0.0887906276628913,-2.74162134401567,0.0061136774404838,0.0422467391466279,"Stable"
"PTGS2",71.6423077498298,-1.23002980048328,0.448917154991409,-2.73999286239533,0.00614405186382494,0.0424399173034679,"Stable"
"EFHD2",562.901365571464,0.421039170903368,0.153693875507503,2.7394661596832,0.00615390496357872,0.0424745328819782,"Stable"
"CRB1",6.52960309869913,-2.00379639905587,0.73144570159935,-2.73950122978979,0.00615324846037546,0.0424745328819782,"Down"
"RASSF2",1646.32703207317,-1.08254194612677,0.395260154678958,-2.73880868919368,0.00616622432014138,0.042542825677106,"Stable"
"PHLDB2",1776.16480394359,-0.379683843438567,0.138694636948242,-2.73755245186774,0.00618982484470728,0.0426888667061278,"Stable"
"PITPNM3",31.5213066247668,-0.823073570520956,0.300700790697253,-2.73718459007855,0.00619675112398964,0.0427198422280543,"Stable"
"HSP90AA1",15246.6086267618,-0.40643838207929,0.148577556700112,-2.73553012383724,0.00622798856219031,0.0429183265214568,"Stable"
"EFS",222.991135949133,-0.644511351437312,0.235624022016258,-2.73533804372816,0.00623162433381095,0.0429265209802564,"Stable"
"STOX2",81.6196140244849,-1.10216301679824,0.4035843407873,-2.73093602850938,0.00631547291451432,0.0434870377885219,"Stable"
"UBE3C",2101.9330585237,0.206741957557978,0.0757721550998634,2.72846875327095,0.00636291180613669,0.0437965035851974,"Stable"
"PKD1",5426.96345160196,0.490748524561548,0.179875730228988,2.72826425186327,0.00636685815822958,0.0437977560589703,"Stable"
"HIF1A",6205.97516833938,0.568903911803953,0.20852715376575,2.72820062773711,0.00636808638965136,0.0437977560589703,"Stable"
"LMO7DN-IT1",6.19858752971986,-1.88557293059873,0.691251226758158,-2.72776793386932,0.00637644498217596,0.0438380592524597,"Down"
"GUSBP1",113.778701379125,-0.452673882087611,0.166028093026002,-2.72648967916963,0.0064011954460826,0.0439909808466585,"Stable"
"SREBF1",1558.41392467051,-0.754859003758663,0.276949152078182,-2.72562309035547,0.00641802407845548,0.0440721066365955,"Stable"
"PKMP3",8.91120073213959,-1.5133446996965,0.555214900001948,-2.72569179914153,0.00641668834375639,0.0440721066365955,"Down"
"LTN1",909.136774379603,0.58760946376817,0.215636737795398,2.72499700086222,0.00643020711639301,0.0441384913368996,"Stable"
"ZNF286B",156.708543779528,-0.463216283699376,0.170037259323534,-2.72420459811107,0.00644565626420247,0.0442194041183319,"Stable"
"QKI",2993.45987386523,0.236824238600904,0.086938217933844,2.72405213988992,0.00644863250660763,0.0442194041183319,"Stable"
"NUP50",1392.96699336995,0.389805361356236,0.143100097557899,2.72400486099263,0.00644955572179034,0.0442194041183319,"Stable"
"TTC39C-AS1",9.80780513815438,1.48583400977662,0.545496397825609,2.72382002099239,0.00645316623436852,0.0442268756179671,"Up"
"LITAF",5386.57618807276,-0.371785750843345,0.136560198189154,-2.72250447621914,0.00647891557264892,0.0443860108247268,"Stable"
"ZNF512",282.386923315823,-0.376198530685173,0.138267689359045,-2.72079856421324,0.00651244324281716,0.0445982891082073,"Stable"
"GAB3",62.5747150776066,0.596392866756238,0.219353771395988,2.71886306289944,0.00655067213109933,0.0448425839017315,"Stable"
"DEF8",1000.90207264807,0.245747316667916,0.0904009787142942,2.71841433757684,0.00655956385954641,0.0448859391247043,"Stable"
"FANK1",79.0049430128752,-0.682628104750556,0.251178981015602,-2.71769597117744,0.00657382126735777,0.0449659626260398,"Stable"
"TOX",190.19132871786,-0.584563893771992,0.215135016874867,-2.71719547223687,0.00658377112825394,0.0449814113883237,"Stable"
"RPL23AP82",783.955396890715,-0.473838228397863,0.174370702890371,-2.71741881258442,0.0065793294759947,0.0449814113883237,"Stable"
"PISD",525.83000460718,0.356848617578944,0.131327284676189,2.71724659851773,0.0065827541230459,0.0449814113883237,"Stable"
"CDH10",72.2894015675137,-1.82548740634114,0.672106167783878,-2.71607001072506,0.00660619465527868,0.0450994884151223,"Down"
"CCP110",364.363065212157,-0.275687928814538,0.101498466681377,-2.71617826188423,0.00660403489428676,0.0450994884151223,"Stable"
"MOK",115.398144847502,-0.585457450492836,0.215568973674794,-2.71587065853017,0.00661017367032406,0.0451091003678863,"Stable"
"COASY",864.566552465996,0.244396157190861,0.0900039915544097,2.71539242838044,0.00661972779982595,0.0451567357107101,"Stable"
"ZFHX2",52.402855823523,-0.673170778237399,0.247952918861389,-2.71491370752412,0.00662930416671689,0.0452044856607259,"Stable"
"ABCB5",18.0066270481166,-1.88287833934247,0.693673333123843,-2.71435883352073,0.0066404194913694,0.045262688413394,"Down"
"DZIP3",721.143266965203,-0.259590139252778,0.0956479019960915,-2.71401812099743,0.00664725299975575,0.0452916714099862,"Stable"
"SYNJ1",449.533671745497,-0.396640006795061,0.14616629184598,-2.71362160034144,0.00665521378549942,0.0453283097308181,"Stable"
"NLE1",292.382810432759,-0.495261372243258,0.182564707729192,-2.71279908588852,0.00667175441417208,0.0454233337976908,"Stable"
"AL355102.1",6.17199666678105,-2.31078963031686,0.85190553706327,-2.71249514151853,0.0066778760305843,0.0454473758559355,"Down"
"ZFC3H1",2114.01137463589,0.294983840003891,0.108768243049101,2.71204012986334,0.00668704966800423,0.0454921622431696,"Stable"
"RND1",5.81962579144003,2.02010538110948,0.745082215633507,2.71125164273567,0.00670297344159247,0.0455635860020357,"Up"
"MIGA2",576.259469735425,0.387200059598229,0.142814753141208,2.71120490762873,0.0067039183426148,0.0455635860020357,"Stable"
"LRRC56",35.0096302149599,-0.72316288767348,0.266738094958519,-2.71113463484074,0.00670533935920525,0.0455635860020357,"Stable"
"CD9",3881.781105165,0.568880687522634,0.209841778075158,2.71099822323694,0.00670809857049585,0.0455646881220866,"Stable"
"VAPB",1217.25283579047,0.259146322351049,0.0956120240529043,2.71039469060563,0.00672031853699297,0.0456300265988938,"Stable"
"MYO18A",1287.56532760445,-0.367895434278909,0.135742341950375,-2.71024817306751,0.00672328815300777,0.0456325302299889,"Stable"
"Z99289.1",40.6866385262881,-0.856838507154456,0.316189288070242,-2.70989100353111,0.00673053220455096,0.0456640323004047,"Stable"
"HPSE",49.7237959857465,1.35236916305745,0.499095587081297,2.70963959221937,0.00673563549220145,0.045680991384103,"Stable"
"ATP11B",1642.66762965098,0.368014994296971,0.135913085391392,2.70772305136912,0.00677465296496243,0.0459278540456978,"Stable"
"NUP188",982.807958888824,-0.303111635278531,0.111964197461134,-2.70721929109302,0.00678494231265046,0.04597984274834,"Stable"
"AC144652.1",6.60390937209603,-2.21558610546766,0.818631035121952,-2.70645261468447,0.00680062869836709,0.0460683515493631,"Down"
"SLC6A16",28.2062798954122,-0.889523372882335,0.328700703785938,-2.70618031125855,0.00680620793101722,0.0460883512735226,"Stable"
"MAGI1",635.437114952703,0.589886973577874,0.218010879715806,2.70576851185976,0.00681465311443114,0.0461277349123049,"Stable"
"IP6K1",1397.11873875837,0.245458990105808,0.0907214928303063,2.70563217654428,0.00681745115361992,0.0461288779368537,"Stable"
"ZBTB10",423.785909263152,0.555424943766295,0.205451954442974,2.70342983726865,0.00686279349668347,0.04639988897854,"Stable"
"FCHSD1",581.290775044059,0.280124438544761,0.103616110144211,2.70348344629893,0.00686168657016737,0.04639988897854,"Stable"
"ADGRD1",7919.39596625755,0.709473640504304,0.26248876968843,2.70287236039256,0.00687431386725116,0.0464598755011254,"Stable"
"PCGF5",946.43929194506,0.41239007582601,0.152582772402322,2.70273025803098,0.00687725321836737,0.0464618435565096,"Stable"
"TBC1D30",15.9149586530789,-1.55212507376003,0.574400545167436,-2.70216504287542,0.00688895573065845,0.0465229901056207,"Down"
"ARNT2",1478.40003769761,0.552562582106691,0.204505717707195,2.70194197160704,0.00689357923712191,0.0465363015449418,"Stable"
"PHLDB1",2983.21895831008,0.364342140277151,0.134872357915699,2.70138481974846,0.00690513927357262,0.0465784961764059,"Stable"
"ACSL3",2694.1678965294,-0.447874239704131,0.165788414289264,-2.70148093052323,0.00690314388203525,0.0465784961764059,"Stable"
"SH3GLB1",3240.93400111453,0.418969296832217,0.155139379599517,2.70059927991049,0.00692146759246483,0.0466366202498819,"Stable"
"PLEKHA4",1207.17345326498,-0.57343974458823,0.212359036388501,-2.70033126134151,0.00692704658712979,0.0466366202498819,"Stable"
"MPC1",301.923360636635,0.455566835812352,0.168690025633694,2.70061513181344,0.0069211377504359,0.0466366202498819,"Stable"
"CDNF",48.7545944918599,-0.776979628262208,0.287712637495144,-2.70054049424688,0.00692269091163992,0.0466366202498819,"Stable"
"BASP1-AS1",37.9450736846718,-0.806801831037388,0.298778626036443,-2.70033315883506,0.00692700707527551,0.0466366202498819,"Stable"
"FAM122B",419.693444941197,0.356373281698285,0.131981495567194,2.70017611307375,0.00693027795291611,0.0466404782063342,"Stable"
"RIN1",200.205636408276,-0.537076348381222,0.198943307735162,-2.69964521297791,0.00694134557356965,0.0466970506473465,"Stable"
"ZCCHC9",598.721313042794,-0.398162407501276,0.147562816923224,-2.69825702574136,0.0069703600417465,0.046874268659426,"Stable"
"ZNF436",732.81695497706,-0.496292918408319,0.183944686825626,-2.69805519785841,0.00697458749915031,0.0468847270776215,"Stable"
"EPS8",1714.09890559005,0.518430388831986,0.192210819281948,2.69719670707775,0.00699259506314934,0.0469797914893772,"Stable"
"AP5Z1",939.545014561308,0.298030370432135,0.110499247947468,2.69712578110777,0.00699408466060149,0.0469797914893772,"Stable"
"SAMD11",61.9732031466276,-1.40600106348547,0.521462315466955,-2.69626590797159,0.00701216652490727,0.0470832229925366,"Down"
"FAM124A",318.449632928708,0.685609960177411,0.254356078737972,2.69547306901086,0.00702887594749345,0.0471642669238194,"Stable"
"DAGLA",128.739931741601,-0.666634290820598,0.247319454509998,-2.69543814149747,0.0070296128814926,0.0471642669238194,"Stable"
"AC090559.1",21.6139739086659,1.03816773189822,0.38532488599693,2.69426598080274,0.00705438451683455,0.0473123762797638,"Stable"
"USP14",1304.8025014889,0.233537360247443,0.0867075796832631,2.6933903714132,0.00707294015737655,0.047400586348805,"Stable"
"NUDT3",360.481007274471,0.396340526386033,0.147151959476148,2.69340977719211,0.00707252844176416,0.047400586348805,"Stable"
"EVC2",462.881826340325,0.313699648712623,0.116482426987709,2.69310707911093,0.00707895297556389,0.0474227682154519,"Stable"
"TMEM44",277.853976854571,-0.429841208391665,0.15965990731085,-2.69223010104087,0.00709759575232613,0.0475113763733544,"Stable"
"NUDT17",43.5106075713971,-0.851959403638111,0.316446823880341,-2.69226719734834,0.00709680626801013,0.0475113763733544,"Stable"
"GALNT7",375.031588492414,0.350007505083858,0.130060955177154,2.69110360297692,0.00712160749041189,0.0476539296030803,"Stable"
"AAR2",691.834995957736,0.235772127446338,0.0876197094213914,2.6908572169811,0.00712686901207548,0.04767095570601,"Stable"
"PUS1",130.798655749355,0.654661620746159,0.243317142451987,2.69056924698736,0.0071330229741051,0.0476757668878758,"Stable"
"DEPTOR",30.2503720989475,-1.01104658049143,0.375766357364563,-2.69062559932828,0.00713181834083131,0.0476757668878758,"Stable"
"TRMT61A",349.528719476606,0.337273370066969,0.12540746083369,2.68942029305774,0.00715762380552613,0.0478219762635019,"Stable"
"ANGEL1",345.254514892255,-0.308200506750078,0.114611649475052,-2.68908534308431,0.00716480991199224,0.0478517662374967,"Stable"
